"","sort.plate","cell.name","num.genes","num.mouse.reads","num.rRNA.reads","__alignment_not_unique","__ambiguous","__no_feature","__not_aligned","__too_low_aQual","ercc.sum","sort.plate_color","frac.rRNA","htseq.sum","frac.mRNA","dissection","dissection_color","experiment","experiment_color","sum.counts","subtype","subtype_color"
"477","p9","fv1_NS_p9c3r8_B08",3760,719405,48558,124498,5120,901832,480285,4,21752,"#3288BD",0.0674974458059091,639945678,0.00104707473815968,"CV","#F8766D","p9","#3288BD",719405,NA,NA
"478","p9","fv1_NS_p9c4r1_O22",2329,62976,15680,42057,412,184639,140106,15,7736,"#3288BD",0.248983739837398,639945678,7.38981075156797e-05,"CV","#F8766D","p9","#3288BD",62976,NA,NA
"479","p9","fv1_NS_p9c4r3_G24",3837,64222,7191,14324,603,53925,38982,4,1437,"#3288BD",0.111970975678117,639945678,8.91093590112968e-05,"CV","#F8766D","p9","#3288BD",64222,NA,NA
"480","p9","fv1_NS_p9c4r5_O05",5577,888051,121865,164246,6983,718536,379716,4,15507,"#3288BD",0.137227479052442,639945678,0.00119557917363267,"CV","#F8766D","p9","#3288BD",888051,"SVv","#E7298A"
"481","p9","fv1_NS_p9c4r7_G07",6770,1578338,217481,306482,11598,771218,481910,12,12806,"#3288BD",0.137791144862507,639945678,0.00212124534918745,"CV","#F8766D","p9","#3288BD",1578338,"Endocardial","#1B9E77"
"482","p9","fv1_NS_p9c5r5_P05",5405,1094405,159665,205287,7429,678643,428737,9,15082,"#3288BD",0.14589206006917,639945678,0.00145812724245031,"CV","#F8766D","p9","#3288BD",1094405,"Endocardial","#1B9E77"
"483","p9","fv1_NS_p9c5r6_L06",3989,862877,134175,152638,5254,647097,469216,6,25412,"#3288BD",0.155497249318269,639945678,0.00113711513047809,"CV","#F8766D","p9","#3288BD",862877,"Venous.Valve.2","#E6AB02"
"484","p9","fv1_NS_p9c5r8_D08",4783,755123,69352,144985,6967,526707,294796,6,14262,"#3288BD",0.0918419913047278,639945678,0.0010703213325266,"CV","#F8766D","p9","#3288BD",755123,NA,NA
"485","p9","fv1_NS_p9c6r4_E05",3927,667409,78774,151806,9751,681091,462072,7,23898,"#3288BD",0.118029574069274,639945678,0.000918827688351498,"CV","#F8766D","p9","#3288BD",667409,"SVv","#E7298A"
"486","p9","fv1_NS_p9c6r6_M06",3204,506276,180437,233579,4061,640320,440581,6,24007,"#3288BD",0.356400461408402,639945678,0.000508745089341511,"CV","#F8766D","p9","#3288BD",506276,NA,NA
"487","p9","fv1_NS_p9c7r3_J24",254,8369,5602,45741,90,31610,133264,1,12476,"#3288BD",0.669375074680368,639945678,4.32366366143189e-06,"CV","#F8766D","p9","#3288BD",8369,NA,NA
"488","p9","fv1_NS_p9c7r6_N06",2754,243850,78467,54297,1645,235959,291757,2,17842,"#3288BD",0.32178388353496,639945678,0.000258327235439393,"CV","#F8766D","p9","#3288BD",243850,NA,NA
"489","p9","fv1_NS_p9c7r8_E08",4790,943169,105217,168118,6915,627507,410224,10,18947,"#3288BD",0.111556889592427,639945678,0.00130744548255568,"CV","#F8766D","p9","#3288BD",943169,"Mesenchymal.1","#D95F02"
"490","p9","fv1_NS_p9c8r2_O23",4103,88964,4730,15617,660,114853,83040,8,2212,"#3288BD",0.0531675734004766,639945678,0.000131608046432863,"CV","#F8766D","p9","#3288BD",88964,NA,NA
"491","p9","fv1_NS_p9c8r4_G05",5348,580534,60660,119427,4232,448092,276683,6,10317,"#3288BD",0.104490004030772,639945678,0.000811622720115035,"CV","#F8766D","p9","#3288BD",580534,"Endocardial","#1B9E77"
"492","p9","fv1_NS_p9c8r5_C06",4883,294419,29560,58154,2012,169012,133939,4,4500,"#3288BD",0.100401129003223,639945678,0.000413684084553112,"CV","#F8766D","p9","#3288BD",294419,"Endocardial","#1B9E77"
"493","p9","fv1_NS_p9c8r7_K07",2831,136783,51553,56194,746,295787,185224,1,7428,"#3288BD",0.376896251727188,639945678,0.000133153173428768,"CV","#F8766D","p9","#3288BD",136783,NA,NA
"494","p9","fv1_NS_p9c8r8_F08",4368,569673,159365,162000,3538,680824,451075,7,18184,"#3288BD",0.279748206427196,639945678,0.000640572237954773,"CV","#F8766D","p9","#3288BD",569673,"Endocardial","#1B9E77"
"495","p9","fv1_NS_p9c9r5_D06",4424,389035,39224,77382,2348,317814,220399,1,9770,"#3288BD",0.100823833331191,639945678,0.000546285646689904,"CV","#F8766D","p9","#3288BD",389035,"Venous.Valve.2","#E6AB02"
"496","p9","fv1_NS_p9c9r6_P06",2896,128617,10398,33064,725,129531,72383,1,5856,"#3288BD",0.0808446783862164,639945678,0.00018469405716659,"CV","#F8766D","p9","#3288BD",128617,NA,NA
"497","p9","fv1_NS_p9c9r8_G08",5084,858087,91413,149871,4499,556394,301065,5,19528,"#3288BD",0.106531155931741,639945678,0.00119638909567543,"CV","#F8766D","p9","#3288BD",858087,"Endocardial","#1B9E77"
"498","p1","fv1_NS_p1c10r1_J01",4919,925071,48031,156506,8627,195162,310799,25,12943,"#9E0142",0.0519214200855934,639945678,0.00136848543807233,"SV","#00BFC4","p1","#9E0142",925071,"CV1","#8D71FC"
"499","p1","fv1_NS_p1c10r3_B03",4582,498423,68251,82232,3170,359924,232724,14,14380,"#9E0142",0.136933889487443,639945678,0.000671662586664956,"SV","#00BFC4","p1","#9E0142",498423,"SVc","#77CFF4"
"500","p1","fv1_NS_p1c10r6_F05",4168,301896,21160,60606,2836,386329,270227,7,7597,"#9E0142",0.0700903622439516,639945678,0.000438475177891196,"SV","#00BFC4","p1","#9E0142",301896,"SVc","#77CFF4"
"501","p1","fv1_NS_p1c11r1_K01",6706,741145,67281,143883,6179,378730,276238,20,5770,"#9E0142",0.0907798069203732,639945678,0.00105177429450942,"SV","#00BFC4","p1","#9E0142",741145,"SVc","#77CFF4"
"502","p1","fv1_NS_p1c11r5_K04",4722,513862,40532,88324,3280,291946,214006,9,7165,"#9E0142",0.0788772082777088,639945678,0.000739039197986124,"SV","#00BFC4","p1","#9E0142",513862,"SVc","#77CFF4"
"503","p1","fv1_NS_p1c12r5_L04",5426,570862,47572,90189,4645,447194,238196,15,9439,"#9E0142",0.0833336252894745,639945678,0.000816969205241214,"SV","#00BFC4","p1","#9E0142",570862,"SVc","#77CFF4"
"504","p1","fv1_NS_p1c12r7_D06",6502,821236,79039,136398,7954,393877,241051,28,7531,"#9E0142",0.0962439542348363,639945678,0.00115828121079331,"SV","#00BFC4","p1","#9E0142",821236,"SVc","#77CFF4"
"505","p1","fv1_NS_p1c1r2_M01",6815,1022476,110417,171549,10060,432813,314466,30,6641,"#9E0142",0.10798982078797,639945678,0.00142292490611895,"SV","#00BFC4","p1","#9E0142",1022476,"CV1","#8D71FC"
"506","p1","fv1_NS_p1c1r4_E03",6181,759285,92752,127254,5721,437417,296818,24,6681,"#9E0142",0.12215702931047,639945678,0.00104030105624242,"SV","#00BFC4","p1","#9E0142",759285,"SVc","#77CFF4"
"507","p1","fv1_NS_p1c1r6_M04",5231,676827,76701,118725,6466,373736,255087,13,8380,"#9E0142",0.113324379789813,639945678,0.00093677344325982,"SV","#00BFC4","p1","#9E0142",676827,"SVc","#77CFF4"
"508","p1","fv1_NS_p1c1r7_I05",6028,736138,77279,144836,6680,380497,239071,24,10527,"#9E0142",0.10497895774977,639945678,0.0010283547278167,"SV","#00BFC4","p1","#9E0142",736138,"SVc","#77CFF4"
"509","p1","fv1_NS_p1c2r3_J02",3981,546054,49017,90232,3083,420024,289176,18,14040,"#9E0142",0.0897658473337802,639945678,0.000776007058371997,"SV","#00BFC4","p1","#9E0142",546054,"SVc","#77CFF4"
"510","p1","fv1_NS_p1c3r1_C01",6278,882707,72675,148097,8062,603668,358817,34,11021,"#9E0142",0.0823319629276759,639945678,0.00126401715065572,"SV","#00BFC4","p1","#9E0142",882707,"SVc","#77CFF4"
"511","p1","fv1_NS_p1c3r7_K05",5616,597002,61686,99702,4072,340697,230508,20,9191,"#9E0142",0.103326287014114,639945678,0.000835710618039887,"SV","#00BFC4","p1","#9E0142",597002,"SVc","#77CFF4"
"512","p1","fv1_NS_p1c3r8_G06",5348,690535,57077,116092,7603,505526,296236,28,11016,"#9E0142",0.0826562013511263,639945678,0.000988778178263261,"SV","#00BFC4","p1","#9E0142",690535,"SVc","#77CFF4"
"513","p1","fv1_NS_p1c4r2_P01",6866,672469,47482,121360,7530,346939,256916,13,6852,"#9E0142",0.0706084592747026,639945678,0.000975589464937476,"SV","#00BFC4","p1","#9E0142",672469,"SVc","#77CFF4"
"514","p1","fv1_NS_p1c4r3_L02",6321,701668,60218,133824,6826,406704,242689,20,5152,"#9E0142",0.0858212145915162,639945678,0.00100124482773811,"SV","#00BFC4","p1","#9E0142",701668,"SVc","#77CFF4"
"515","p1","fv1_NS_p1c6r5_F04",7302,817718,74374,164211,6882,513180,256068,19,5816,"#9E0142",0.09095311586635,639945678,0.00116008070624962,"SV","#00BFC4","p1","#9E0142",817718,"SVc","#77CFF4"
"516","p1","fv1_NS_p1c7r2_C02",3987,510378,28740,95140,3170,510586,279729,23,16575,"#9E0142",0.0563112046365635,639945678,0.000752004030598497,"SV","#00BFC4","p1","#9E0142",510378,"SVc","#77CFF4"
"517","p1","fv1_NS_p1c7r6_C05",4940,637217,49294,125116,5072,541183,269389,23,10746,"#9E0142",0.0773582625698938,639945678,0.00091777838924878,"SV","#00BFC4","p1","#9E0142",637217,"SVc","#77CFF4"
"518","p1","fv1_NS_p1c8r1_H01",3782,186737,16257,48567,1771,303100,464426,10,7305,"#9E0142",0.0870582691164579,639945678,0.000266316859700577,"SV","#00BFC4","p1","#9E0142",186737,"SVc","#77CFF4"
"519","p1","fv1_NS_p1c8r2_D02",5123,621158,62134,112946,4310,333019,200258,20,7014,"#9E0142",0.100029300113659,639945678,0.000872692508443795,"SV","#00BFC4","p1","#9E0142",621158,"SVc","#77CFF4"
"520","p1","fv1_NS_p1c8r3_P02",4252,177330,13382,29027,2047,44667,211755,3,3076,"#9E0142",0.0754638245079795,639945678,0.000256118293095575,"SV","#00BFC4","p1","#9E0142",177330,"CV1","#8D71FC"
"521","p1","fv1_NS_p1c8r6_D05",5816,761650,67550,132052,6102,437770,253954,23,8772,"#9E0142",0.0886890303945382,639945678,0.00108331911746873,"SV","#00BFC4","p1","#9E0142",761650,"SVc","#77CFF4"
"522","p1","fv1_NS_p1c8r8_L06",5228,782200,67448,131756,7178,533295,284273,24,14417,"#9E0142",0.0862285860393761,639945678,0.00111550619582557,"SV","#00BFC4","p1","#9E0142",782200,"SVc","#77CFF4"
"523","p1","fv1_NS_p1c9r1_I01",6150,634102,45771,130677,4772,483171,303111,14,8278,"#9E0142",0.0721823933688902,639945678,0.000918423302858407,"SV","#00BFC4","p1","#9E0142",634102,"SVc","#77CFF4"
"524","p1","fv1_NS_p1c9r2_E02",7054,561950,48469,102058,4845,249849,190551,20,3666,"#9E0142",0.0862514458581724,639945678,0.000801673607959796,"SV","#00BFC4","p1","#9E0142",561950,"CV2","#F69BEB"
"525","p10","fv1_NS_p10c10r1_C09",4779,591563,74943,126569,4375,487894,198605,3,12563,"#5E4FA2",0.126686422240742,639945678,0.000806525888812804,"CV","#F8766D","p10","#5E4FA2",591563,"CV1","#8D71FC"
"526","p10","fv1_NS_p10c10r2_O09",4721,550657,81047,116286,5193,274161,167868,1,9202,"#5E4FA2",0.147182365792136,639945678,0.000733186479853987,"CV","#F8766D","p10","#5E4FA2",550657,"CV1","#8D71FC"
"527","p10","fv1_NS_p10c10r5_B12",7484,1210034,184952,210419,12761,369876,290464,4,6063,"#5E4FA2",0.152848597642711,639945678,0.00159878838690908,"CV","#F8766D","p10","#5E4FA2",1210034,"CV1","#8D71FC"
"528","p10","fv1_NS_p10c10r7_H13",4534,132768,10907,35323,1496,48723,30577,1,2357,"#5E4FA2",0.0821508194745722,639945678,0.000190383775655945,"CV","#F8766D","p10","#5E4FA2",132768,"CV1","#8D71FC"
"529","p10","fv1_NS_p10c11r1_D09",6760,1182717,175166,190051,11171,413344,284138,11,6702,"#5E4FA2",0.148104745260278,639945678,0.00157151122238441,"CV","#F8766D","p10","#5E4FA2",1182717,"CV1","#8D71FC"
"530","p10","fv1_NS_p10c11r4_G11",5503,201841,28373,40886,1737,132704,79627,1,2029,"#5E4FA2",0.140571043544176,639945678,0.000270980430341572,"CV","#F8766D","p10","#5E4FA2",201841,"CV1","#8D71FC"
"531","p10","fv1_NS_p10c11r5_C12",6037,246984,38422,46955,2343,100028,85772,1,1462,"#5E4FA2",0.155564732938166,639945678,0.000325779310026864,"CV","#F8766D","p10","#5E4FA2",246984,"CV1","#8D71FC"
"532","p10","fv1_NS_p10c11r6_O12",5675,593683,89797,103288,5710,240128,176378,0,6040,"#5E4FA2",0.151254120464962,639945678,0.000786651499196434,"CV","#F8766D","p10","#5E4FA2",593683,"CV1","#8D71FC"
"533","p10","fv1_NS_p10c11r7_I13",5417,246129,23382,47023,2289,124231,61526,1,3335,"#5E4FA2",0.0949989639579245,639945678,0.000347936098521684,"CV","#F8766D","p10","#5E4FA2",246129,"CV1","#8D71FC"
"534","p10","fv1_NS_p10c12r1_E09",6074,1098234,170091,184104,12061,497822,286996,8,9863,"#5E4FA2",0.154876829528133,639945678,0.00144783953577066,"CV","#F8766D","p10","#5E4FA2",1098234,"CV1","#8D71FC"
"535","p10","fv1_NS_p10c12r2_A10",5753,731428,113846,132796,7004,420660,244502,6,7772,"#5E4FA2",0.155648949725742,639945678,0.000963940341354497,"CV","#F8766D","p10","#5E4FA2",731428,"CV1","#8D71FC"
"536","p10","fv1_NS_p10c12r4_H11",5926,604506,90250,113936,5032,287023,198164,3,7399,"#5E4FA2",0.149295457778748,639945678,0.000802825559556242,"CV","#F8766D","p10","#5E4FA2",604506,"CV2","#F69BEB"
"537","p10","fv1_NS_p10c12r6_P12",6143,861779,131515,148698,8019,363075,245411,12,8065,"#5E4FA2",0.152608731472918,639945678,0.00113958537976866,"CV","#F8766D","p10","#5E4FA2",861779,"CV1","#8D71FC"
"538","p10","fv1_NS_p10c1r2_F09",6069,1629378,293747,269745,17449,496219,364842,13,10756,"#5E4FA2",0.180281678039104,639945678,0.00208176517469494,"CV","#F8766D","p10","#5E4FA2",1629378,"CV1","#8D71FC"
"539","p10","fv1_NS_p10c1r5_I11",6253,1594835,288211,274487,12238,715543,434160,13,11975,"#5E4FA2",0.1807152464048,639945678,0.00203665954764409,"CV","#F8766D","p10","#5E4FA2",1594835,"CV2","#F69BEB"
"540","p10","fv1_NS_p10c1r6_E12",5751,1467021,270286,223634,9818,500242,378495,3,14722,"#5E4FA2",0.184241398044063,639945678,0.00186573719928318,"CV","#F8766D","p10","#5E4FA2",1467021,"CV1","#8D71FC"
"541","p10","fv1_NS_p10c2r1_K08",4176,439226,65202,89774,2621,455461,179596,2,11484,"#5E4FA2",0.148447496277543,639945678,0.000584050764508737,"CV","#F8766D","p10","#5E4FA2",439226,"SVc","#77CFF4"
"542","p10","fv1_NS_p10c2r2_G09",4808,651528,100074,115205,6180,258704,179648,1,9486,"#5E4FA2",0.153598924374701,639945678,0.000860830845020311,"CV","#F8766D","p10","#5E4FA2",651528,"CV1","#8D71FC"
"543","p10","fv1_NS_p10c2r3_C10",6080,837043,138208,131516,8074,260562,190560,2,5869,"#5E4FA2",0.165114575953685,639945678,0.00109058589822897,"CV","#F8766D","p10","#5E4FA2",837043,"CV1","#8D71FC"
"544","p10","fv1_NS_p10c2r6_F12",6267,1040255,189526,173456,11251,349270,271217,5,8773,"#5E4FA2",0.182191866417369,639945678,0.00132720128892916,"CV","#F8766D","p10","#5E4FA2",1040255,"CV1","#8D71FC"
"545","p10","fv1_NS_p10c2r8_L13",6699,770108,118415,139887,8531,243763,166005,7,5067,"#5E4FA2",0.153764147366343,639945678,0.00101712469158544,"CV","#F8766D","p10","#5E4FA2",770108,"CV1","#8D71FC"
"546","p10","fv1_NS_p10c3r2_H09",6174,961667,150665,167045,7497,396037,277504,5,8626,"#5E4FA2",0.15667065626667,639945678,0.00126537960777384,"CV","#F8766D","p10","#5E4FA2",961667,"CV1","#8D71FC"
"547","p10","fv1_NS_p10c3r6_G12",6816,1122044,197131,196831,9960,410073,284014,3,7653,"#5E4FA2",0.175689188659268,639945678,0.00144275234405944,"CV","#F8766D","p10","#5E4FA2",1122044,"CV2","#F69BEB"
"548","p10","fv1_NS_p10c4r3_E10",5331,750777,103325,133038,7048,326816,216138,3,10811,"#5E4FA2",0.137624088111383,639945678,0.00101052701343951,"CV","#F8766D","p10","#5E4FA2",750777,"CV2","#F69BEB"
"549","p10","fv1_NS_p10c4r4_P10",5271,556712,82299,85259,3236,314385,174134,5,7849,"#5E4FA2",0.14783047608099,639945678,0.000740679806681466,"CV","#F8766D","p10","#5E4FA2",556712,"CV1","#8D71FC"
"550","p10","fv1_NS_p10c4r5_L11",7304,1108642,164070,202522,10525,391010,293155,6,5379,"#5E4FA2",0.147991867528021,639945678,0.00147345403473886,"CV","#F8766D","p10","#5E4FA2",1108642,"CV2","#F69BEB"
"551","p10","fv1_NS_p10c4r6_H12",5713,746289,108895,140423,6799,300130,213085,6,9739,"#5E4FA2",0.145915322348313,639945678,0.000994837369763468,"CV","#F8766D","p10","#5E4FA2",746289,"CV2","#F69BEB"
"552","p10","fv1_NS_p10c4r7_C13",6483,431539,39188,85904,4373,187463,87801,2,3318,"#5E4FA2",0.0908098688646913,639945678,0.000612684144123743,"CV","#F8766D","p10","#5E4FA2",431539,"CV1","#8D71FC"
"553","p10","fv1_NS_p10c5r1_N08",5978,650026,108068,114933,6243,219317,183879,4,5340,"#5E4FA2",0.166251811466003,639945678,0.000846014856010768,"CV","#F8766D","p10","#5E4FA2",650026,"CV1","#8D71FC"
"554","p10","fv1_NS_p10c5r2_J09",7282,1205720,218625,200738,11601,350711,294185,10,4649,"#5E4FA2",0.181323192781077,639945678,0.00153955500321434,"CV","#F8766D","p10","#5E4FA2",1205720,"CV1","#8D71FC"
"555","p10","fv1_NS_p10c5r3_F10",6388,872229,155238,140525,6775,349444,233947,1,6722,"#5E4FA2",0.177978489593903,639945678,0.00111885680973101,"CV","#F8766D","p10","#5E4FA2",872229,"CV1","#8D71FC"
"556","p10","fv1_NS_p10c5r4_A11",6729,968102,152048,154598,9544,335114,268548,8,7334,"#5E4FA2",0.157057830683131,639945678,0.00127325185919835,"CV","#F8766D","p10","#5E4FA2",968102,"CV1","#8D71FC"
"557","p10","fv1_NS_p10c5r5_M11",5051,537726,74853,95286,5239,248033,170824,1,8987,"#5E4FA2",0.13920286539985,639945678,0.000722683058384632,"CV","#F8766D","p10","#5E4FA2",537726,"CV1","#8D71FC"
"558","p10","fv1_NS_p10c5r6_I12",5513,527536,85055,94434,4412,222613,141082,6,6710,"#5E4FA2",0.16123070273877,639945678,0.000690858500663971,"CV","#F8766D","p10","#5E4FA2",527536,"SVc","#77CFF4"
"559","p10","fv1_NS_p10c6r1_O08",6444,795655,126396,136003,8973,276256,220158,2,5889,"#5E4FA2",0.158857796406734,639945678,0.00104449770053006,"CV","#F8766D","p10","#5E4FA2",795655,"CV1","#8D71FC"
"560","p10","fv1_NS_p10c6r5_N11",6040,545262,97090,99291,5129,190443,150534,1,3989,"#5E4FA2",0.178061188933027,639945678,0.000699727632035629,"CV","#F8766D","p10","#5E4FA2",545262,"CV2","#F69BEB"
"561","p10","fv1_NS_p10c6r6_J12",6092,757655,116338,136225,8474,285133,217089,5,6939,"#5E4FA2",0.15355009865968,639945678,0.00100094696156205,"CV","#F8766D","p10","#5E4FA2",757655,"CV1","#8D71FC"
"562","p10","fv1_NS_p10c6r8_O13",5962,204606,18263,41168,2162,88965,39661,0,2330,"#5E4FA2",0.0892593570081034,639945678,0.000291091523997089,"CV","#F8766D","p10","#5E4FA2",204606,"CV1","#8D71FC"
"563","p10","fv1_NS_p10c7r1_P08",6156,735717,113987,129764,7563,237536,181945,2,5399,"#5E4FA2",0.154933214809499,639945678,0.000970411760976564,"CV","#F8766D","p10","#5E4FA2",735717,"CV1","#8D71FC"
"564","p10","fv1_NS_p10c7r3_H10",6015,714081,115996,122852,5250,297462,224454,2,7125,"#5E4FA2",0.162440955577869,639945678,0.000933535063129654,"CV","#F8766D","p10","#5E4FA2",714081,"CV2","#F69BEB"
"565","p10","fv1_NS_p10c7r4_C11",5453,642960,97779,115738,5769,297239,189046,4,7294,"#5E4FA2",0.152076334453154,639945678,0.000851052859948576,"CV","#F8766D","p10","#5E4FA2",642960,"CV1","#8D71FC"
"566","p10","fv1_NS_p10c7r6_K12",5156,617324,93813,116869,5229,295778,179637,4,9204,"#5E4FA2",0.15196720036804,639945678,0.000817255252564042,"CV","#F8766D","p10","#5E4FA2",617324,"CV1","#8D71FC"
"567","p10","fv1_NS_p10c7r7_E13",5656,275799,23733,49516,2719,108745,55507,1,2912,"#5E4FA2",0.0860517985924532,639945678,0.000393715085415192,"CV","#F8766D","p10","#5E4FA2",275799,"CV1","#8D71FC"
"568","p10","fv1_NS_p10c8r1_A09",5545,639102,93341,115205,4836,268202,174421,10,6490,"#5E4FA2",0.146050239241936,639945678,0.000851964467139865,"CV","#F8766D","p10","#5E4FA2",639102,"CV1","#8D71FC"
"569","p10","fv1_NS_p10c8r5_P11",6525,715401,110433,127238,6917,248198,182209,7,4280,"#5E4FA2",0.154365174216978,639945678,0.000944280803545028,"CV","#F8766D","p10","#5E4FA2",715401,"CV1","#8D71FC"
"570","p10","fv1_NS_p10c8r7_F13",5677,129346,10987,28020,1348,56989,22486,0,1627,"#5E4FA2",0.0849427117962674,639945678,0.000184913790895358,"CV","#F8766D","p10","#5E4FA2",129346,"CV2","#F69BEB"
"571","p10","fv1_NS_p10c8r8_A14",6622,327864,32661,61457,2937,132199,66711,1,2372,"#5E4FA2",0.0996175243393602,639945678,0.000461055919089293,"CV","#F8766D","p10","#5E4FA2",327864,"CV1","#8D71FC"
"572","p10","fv1_NS_p10c9r2_N09",7455,1129827,188408,190954,13433,454431,281251,9,4170,"#5E4FA2",0.166758273611801,639945678,0.00146848985658454,"CV","#F8766D","p10","#5E4FA2",1129827,"CV1","#8D71FC"
"573","p10","fv1_NS_p10c9r3_J10",6469,950152,153798,171944,8107,292621,253911,7,6343,"#5E4FA2",0.161866732901683,639945678,0.00124255156800657,"CV","#F8766D","p10","#5E4FA2",950152,"CV1","#8D71FC"
"574","p10","fv1_NS_p10c9r4_E11",5083,488423,63445,80055,3896,257100,160997,2,7436,"#5E4FA2",0.129897650192559,639945678,0.00066357032679476,"CV","#F8766D","p10","#5E4FA2",488423,"CV2","#F69BEB"
"575","p10","fv1_NS_p10c9r5_A12",6460,944276,151098,168190,9304,322468,246765,3,5960,"#5E4FA2",0.160014656731718,639945678,0.0012376081399077,"CV","#F8766D","p10","#5E4FA2",944276,"CV1","#8D71FC"
"576","p10","fv1_NS_p10c9r6_M12",6739,784587,130132,138594,8203,242660,184773,3,4724,"#5E4FA2",0.165860510051785,639945678,0.00102141292614821,"CV","#F8766D","p10","#5E4FA2",784587,"CV1","#8D71FC"
"577","p2","fv1_NS_p2c10r7_P11",4815,451854,44124,87676,3182,543473,226264,16,10398,"#D53E4F",0.097651011167324,639945678,0.000636672316034592,"SV","#00BFC4","p2","#D53E4F",451854,"SVc","#77CFF4"
"578","p2","fv1_NS_p2c11r1_J07",5393,845215,72477,156129,8543,539205,286561,26,22514,"#D53E4F",0.0857497796418663,639945678,0.00120587052573951,"SV","#00BFC4","p2","#D53E4F",845215,"SVc","#77CFF4"
"579","p2","fv1_NS_p2c11r2_F08",5187,753271,50810,138418,6140,455792,265029,17,14434,"#D53E4F",0.0674524839002165,639945678,0.00109637322808975,"SV","#00BFC4","p2","#D53E4F",753271,"CV2","#F69BEB"
"580","p2","fv1_NS_p2c11r8_M12",6360,713768,60415,138710,6372,387257,227841,28,6203,"#D53E4F",0.0846423487743917,639945678,0.00101980338889684,"SV","#00BFC4","p2","#D53E4F",713768,"SVc","#77CFF4"
"581","p2","fv1_NS_p2c12r1_K07",5853,999975,82033,186259,10651,432134,267940,19,12562,"#D53E4F",0.0820350508762719,639945678,0.00143214015908977,"SV","#00BFC4","p2","#D53E4F",999975,"SVc","#77CFF4"
"582","p2","fv1_NS_p2c12r2_G08",4381,715828,66597,147503,5038,511788,278716,17,15009,"#D53E4F",0.093034919002889,639945678,0.00101335226873422,"SV","#00BFC4","p2","#D53E4F",715828,"SVc","#77CFF4"
"583","p2","fv1_NS_p2c12r3_C09",5376,719240,61153,137597,6237,412033,243818,24,11661,"#D53E4F",0.0850244702741783,639945678,0.00102717505457617,"SV","#00BFC4","p2","#D53E4F",719240,"SVc","#77CFF4"
"584","p2","fv1_NS_p2c12r4_N09",5633,748828,61256,128123,5471,495394,245412,18,11892,"#D53E4F",0.0818024967015122,639945678,0.00107314676760883,"SV","#00BFC4","p2","#D53E4F",748828,"CV2","#F69BEB"
"585","p2","fv1_NS_p2c12r5_J10",5526,367647,30748,66388,3268,206405,152548,13,4051,"#D53E4F",0.0836345733815317,639945678,0.000526143772803023,"SV","#00BFC4","p2","#D53E4F",367647,"SVc","#77CFF4"
"586","p2","fv1_NS_p2c1r1_P06",4811,251962,30223,48168,2046,129802,78329,5,5151,"#D53E4F",0.119950627475572,639945678,0.000346357440356715,"SV","#00BFC4","p2","#D53E4F",251962,"SVc","#77CFF4"
"587","p2","fv1_NS_p2c1r3_H08",3887,520246,53232,100932,3625,603625,293402,18,17110,"#D53E4F",0.102320825148103,639945678,0.000729159049043582,"SV","#00BFC4","p2","#D53E4F",520246,"SVc","#77CFF4"
"588","p2","fv1_NS_p2c1r5_O09",5378,910590,91514,169426,6939,472756,279186,23,15366,"#D53E4F",0.10049967603422,639945678,0.00127806561649135,"SV","#00BFC4","p2","#D53E4F",910590,"SVc","#77CFF4"
"589","p2","fv1_NS_p2c1r6_K10",6276,866824,78986,157697,7605,398336,269667,17,8534,"#D53E4F",0.0911211503142506,639945678,0.00122941969089796,"SV","#00BFC4","p2","#D53E4F",866824,"SVc","#77CFF4"
"590","p2","fv1_NS_p2c2r1_A07",3812,402834,39055,78630,3197,221460,188186,7,15983,"#D53E4F",0.0969506049638313,639945678,0.000568081151969602,"SV","#00BFC4","p2","#D53E4F",402834,"SVc","#77CFF4"
"591","p2","fv1_NS_p2c2r8_D12",6210,761030,94032,137543,5602,459475,269806,21,7483,"#D53E4F",0.123558861017305,639945678,0.00104102267339978,"SV","#00BFC4","p2","#D53E4F",761030,"SVc","#77CFF4"
"592","p2","fv1_NS_p2c4r2_O07",5315,476529,53003,97844,3398,318626,201337,16,8259,"#D53E4F",0.111227228563214,639945678,0.000661314572751759,"SV","#00BFC4","p2","#D53E4F",476529,"SVc","#77CFF4"
"593","p2","fv1_NS_p2c4r4_F09",6260,1046909,101273,201865,8785,507357,289125,21,10874,"#D53E4F",0.0967352463299102,639945678,0.00147524320465409,"SV","#00BFC4","p2","#D53E4F",1046909,"SVc","#77CFF4"
"594","p2","fv1_NS_p2c4r6_N10",6724,972436,111849,186550,8182,442769,299488,23,6881,"#D53E4F",0.115019394592549,639945678,0.00134272653853984,"SV","#00BFC4","p2","#D53E4F",972436,"SVc","#77CFF4"
"595","p2","fv1_NS_p2c4r7_J11",5555,865045,112687,163123,7753,296937,248352,14,10382,"#D53E4F",0.130267211532348,639945678,0.00117405309239937,"SV","#00BFC4","p2","#D53E4F",865045,"SVc","#77CFF4"
"596","p2","fv1_NS_p2c5r3_L08",6207,687473,64470,135272,6383,339945,205879,11,7885,"#D53E4F",0.0937782283813328,639945678,0.000972468145172045,"SV","#00BFC4","p2","#D53E4F",687473,"SVc","#77CFF4"
