"","sort.plate","cell.name","num.genes","num.mouse.reads","num.rRNA.reads","__alignment_not_unique","__ambiguous","__no_feature","__not_aligned","__too_low_aQual","ercc.sum","sort.plate_color","frac.rRNA","htseq.sum","frac.mRNA","dissection","dissection_color","subtype","subtype_color"
"507","p4","fv1_NS_p4c4r2_K19",6072,772925,74561,141930,7693,371149,239237,19,6355,"#FDAE61",0.0964660219296827,639945678,0.00108995910223308,"SV","#00BFC4","CV1","#8D71FC"
"508","p4","fv1_NS_p4c4r5_O21",5702,600778,55689,98454,3878,480748,252897,12,9588,"#FDAE61",0.09269480573523,639945678,0.000850962230558583,"SV","#00BFC4","SVc","#77CFF4"
"509","p4","fv1_NS_p4c4r6_K22",4179,439281,34957,68313,4582,419279,271276,14,11259,"#FDAE61",0.079577764574384,639945678,0.000631365377613768,"SV","#00BFC4","Arterial","#F27A81"
"510","p4","fv1_NS_p4c4r8_B24",4572,522828,62200,104412,4395,526150,286025,11,10797,"#FDAE61",0.11896837965832,639945678,0.00071919263876663,"SV","#00BFC4","SVc","#77CFF4"
"511","p4","fv1_NS_p4c5r2_L19",3656,330594,31803,63320,3236,82379,158481,11,8404,"#FDAE61",0.0961995680502368,639945678,0.00046665336716567,"SV","#00BFC4","SVc","#77CFF4"
"512","p4","fv1_NS_p4c5r3_H20",4415,290180,26623,54190,2102,274457,150809,8,6379,"#FDAE61",0.0917465021710662,639945678,0.000411652004146057,"SV","#00BFC4","SVc","#77CFF4"
"513","p4","fv1_NS_p4c5r4_D21",4177,288248,34487,56791,2037,274482,168679,13,6730,"#FDAE61",0.119643501429325,639945678,0.000396352524042132,"SV","#00BFC4","SVc","#77CFF4"
"514","p4","fv1_NS_p4c5r5_P21",3692,264363,18128,52629,1998,330318,168804,17,6476,"#FDAE61",0.0685723796446553,639945678,0.000384612070231882,"SV","#00BFC4","SVc","#77CFF4"
"515","p4","fv1_NS_p4c5r6_L22",4557,344637,32469,64882,2070,283588,177933,14,6437,"#FDAE61",0.0942121710669487,639945678,0.000487536441540426,"SV","#00BFC4","SVc","#77CFF4"
"516","p4","fv1_NS_p4c6r4_E21",5612,815693,70297,152768,7323,452802,272649,18,8757,"#FDAE61",0.0861807076927226,639945678,0.00116328144435596,"SV","#00BFC4","CV1","#8D71FC"
"517","p4","fv1_NS_p4c6r5_A22",7025,883217,95663,151447,6940,639378,255680,18,6015,"#FDAE61",0.108312000335138,639945678,0.00122894990224554,"SV","#00BFC4","CV2","#F69BEB"
"518","p4","fv1_NS_p4c6r6_M22",5242,647621,72843,131051,4629,487219,241753,13,9634,"#FDAE61",0.112477822677152,639945678,0.000897245345581332,"SV","#00BFC4","SVc","#77CFF4"
"519","p4","fv1_NS_p4c6r8_D24",6672,855257,90265,154508,5677,607112,277888,30,6764,"#FDAE61",0.105541375282517,639945678,0.00119379339729186,"SV","#00BFC4","SVc","#77CFF4"
"520","p4","fv1_NS_p4c7r8_E24",6640,505815,48060,92357,4500,267179,124241,17,3477,"#FDAE61",0.0950149758310845,639945678,0.000714734089736213,"SV","#00BFC4","SVc","#77CFF4"
"521","p4","fv1_NS_p4c8r2_O19",5347,608886,61563,107435,5487,400179,217862,12,8777,"#FDAE61",0.101107596495896,639945678,0.000854440091975217,"SV","#00BFC4","SVc","#77CFF4"
"522","p4","fv1_NS_p4c8r4_G21",5232,363868,30849,81275,4072,339840,147939,4,4372,"#FDAE61",0.084780744665648,639945678,0.000520087086409382,"SV","#00BFC4","CV2","#F69BEB"
"523","p4","fv1_NS_p4c8r7_K23",4448,619240,51674,118893,4411,652929,316884,28,14440,"#FDAE61",0.0834474517150055,639945678,0.000886019808337357,"SV","#00BFC4","SVc","#77CFF4"
"524","p4","fv1_NS_p4c8r8_F24",4363,268756,24067,50341,1996,223169,121251,13,4959,"#FDAE61",0.0895496286594532,639945678,0.000382195545269859,"SV","#00BFC4","SVc","#77CFF4"
"525","p4","fv1_NS_p4c9r3_L20",4483,201797,9592,36673,1451,181857,95195,6,2848,"#FDAE61",0.0475329167430636,639945678,0.000300249789923157,"SV","#00BFC4","SVc","#77CFF4"
"526","p4","fv1_NS_p4c9r6_P22",4285,171288,9692,32133,1335,121105,86027,4,2815,"#FDAE61",0.0565830647797861,639945678,0.00025244650266476,"SV","#00BFC4","SVc","#77CFF4"
"527","p4","fv1_NS_p4c9r8_G24",6270,788126,74074,131182,5984,618211,276453,24,9405,"#FDAE61",0.0939875096114073,639945678,0.00111441212325047,"SV","#00BFC4","SVc","#77CFF4"
"528","p5","fv1_NS_p5c10r1_C01",4492,193136,35361,37312,1775,100918,70068,17,4597,"#FEE08B",0.183088600778726,639945678,0.000246468208980777,"SV","#00BFC4","SVc","#77CFF4"
"529","p5","fv1_NS_p5c10r3_K02",6381,747937,135456,128260,4918,460236,321937,63,8072,"#FEE08B",0.181106162684825,639945678,0.000955953468560145,"SV","#00BFC4","SVc","#77CFF4"
"530","p5","fv1_NS_p5c10r6_O04",5934,485696,81318,108521,3378,253662,276207,30,5058,"#FEE08B",0.167425714850441,639945678,0.00063141005070122,"SV","#00BFC4","CV2","#F69BEB"
"531","p5","fv1_NS_p5c11r1_D01",5883,757442,129610,164557,5243,456999,329091,55,10535,"#FEE08B",0.171115412137167,639945678,0.000979894833051387,"SV","#00BFC4","SVc","#77CFF4"
"532","p5","fv1_NS_p5c11r5_D04",5261,601177,107056,121338,3957,372699,296600,55,11415,"#FEE08B",0.178077338288058,639945678,0.00077139118038394,"SV","#00BFC4","SVc","#77CFF4"
"533","p5","fv1_NS_p5c11r6_P04",4776,553970,93011,131659,5429,466944,290866,49,10832,"#FEE08B",0.167898983699478,639945678,0.000719674407200999,"SV","#00BFC4","SVc","#77CFF4"
"534","p5","fv1_NS_p5c11r8_H06",3633,291208,43727,66913,2097,321055,266590,35,10279,"#FEE08B",0.150157275899014,639945678,0.000386539782647799,"SV","#00BFC4","SVc","#77CFF4"
"535","p5","fv1_NS_p5c12r7_M05",6222,747358,110619,149416,5788,335963,305773,55,9110,"#FEE08B",0.148013401877012,639945678,0.000993814370648272,"SV","#00BFC4","SVc","#77CFF4"
"536","p5","fv1_NS_p5c1r3_B02",6223,543428,74301,108144,5116,258728,279136,34,4936,"#FEE08B",0.136726484465283,639945678,0.000732445533037418,"SV","#00BFC4","SVc","#77CFF4"
"537","p5","fv1_NS_p5c1r4_N02",5734,478695,81783,97938,3269,332263,314788,40,8531,"#FEE08B",0.170845736847053,639945678,0.000619755789437071,"SV","#00BFC4","SVc","#77CFF4"
"538","p5","fv1_NS_p5c1r7_B05",6234,507287,71290,103227,4664,300512,210152,37,5618,"#FEE08B",0.140531888260492,639945678,0.000680757525268416,"SV","#00BFC4","CV1","#8D71FC"
"539","p5","fv1_NS_p5c2r3_C02",4377,412569,66680,78020,2333,297549,333472,38,11942,"#FEE08B",0.16162144998776,639945678,0.000540139135052686,"SV","#00BFC4","SVc","#77CFF4"
"540","p5","fv1_NS_p5c2r4_O02",5693,487691,65117,94149,4312,301787,269448,32,7946,"#FEE08B",0.133521020482232,639945678,0.000659816895167031,"SV","#00BFC4","SVc","#77CFF4"
"541","p5","fv1_NS_p5c2r5_K03",5473,565254,82999,105261,5413,308554,334468,38,9563,"#FEE08B",0.14683487423353,639945678,0.00075291111488951,"SV","#00BFC4","SVc","#77CFF4"
"542","p5","fv1_NS_p5c2r6_G04",4186,364633,41777,80183,3415,314825,366057,26,10798,"#FEE08B",0.114572734777159,639945678,0.000504209521538623,"SV","#00BFC4","SVc","#77CFF4"
"543","p5","fv1_NS_p5c2r7_C05",3897,407872,82311,90065,2782,394894,346534,35,13804,"#FEE08B",0.201805958732151,639945678,0.000508397247246273,"SV","#00BFC4","SVc","#77CFF4"
"544","p5","fv1_NS_p5c4r1_M24",5639,727150,104802,135987,5634,346277,286943,14,9462,"#FEE08B",0.144127071443306,639945678,0.000971383179641183,"SV","#00BFC4","SVc","#77CFF4"
"545","p5","fv1_NS_p5c4r2_I01",5592,604366,89271,118605,5189,296712,260747,40,8928,"#FEE08B",0.147710162385045,639945678,0.000804133612228863,"SV","#00BFC4","SVc","#77CFF4"
"546","p5","fv1_NS_p5c4r4_A03",6017,684302,104964,137612,5362,334836,309161,51,9529,"#FEE08B",0.153388416225585,639945678,0.000904312006770103,"SV","#00BFC4","CV2","#F69BEB"
"547","p5","fv1_NS_p5c4r8_A06",4812,373275,70185,87807,2690,308992,301113,36,8888,"#FEE08B",0.188024914607193,639945678,0.000473335658069618,"SV","#00BFC4","SVc","#77CFF4"
"548","p5","fv1_NS_p5c5r1_N24",4298,399783,46055,106114,2586,589090,248996,19,13709,"#FEE08B",0.115199995997829,639945678,0.000552389997007463,"SV","#00BFC4","SVc","#77CFF4"
"549","p5","fv1_NS_p5c5r6_J04",5348,688550,116606,134265,5407,366424,288134,52,14930,"#FEE08B",0.169350083508823,639945678,0.00089275696823754,"SV","#00BFC4","SVc","#77CFF4"
"550","p5","fv1_NS_p5c6r5_O03",5514,743940,110310,145211,6619,418247,357644,53,12706,"#FEE08B",0.148278086942495,639945678,0.0009889616070754,"SV","#00BFC4","SVc","#77CFF4"
"551","p5","fv1_NS_p5c6r7_G05",6537,551422,67673,111907,4957,307279,193823,55,6370,"#FEE08B",0.122724519514999,639945678,0.00075526366781431,"SV","#00BFC4","SVc","#77CFF4"
"552","p5","fv1_NS_p5c7r6_L04",4063,409927,55970,82632,3825,359252,320216,37,16306,"#FEE08B",0.136536505280208,639945678,0.000552736611209692,"SV","#00BFC4","SVc","#77CFF4"
"553","p5","fv1_NS_p5c8r1_A01",6182,655308,99131,125223,6853,415935,300119,63,8065,"#FEE08B",0.151273904789809,639945678,0.000868200346423098,"SV","#00BFC4","SVc","#77CFF4"
"554","p5","fv1_NS_p5c8r2_M01",4213,548969,78887,98074,3447,430229,300091,43,19776,"#FEE08B",0.143700281800976,639945678,0.00073391321587768,"SV","#00BFC4","SVc","#77CFF4"
"555","p5","fv1_NS_p5c8r4_E03",5920,629484,95255,127084,6232,354140,282652,39,11115,"#FEE08B",0.151322352911273,639945678,0.000833968848820699,"SV","#00BFC4","SVc","#77CFF4"
"556","p5","fv1_NS_p5c8r7_I05",5922,707848,100510,127772,5612,348431,324341,44,9724,"#FEE08B",0.141993761372498,639945678,0.000947983203344327,"SV","#00BFC4","CV2","#F69BEB"
"557","p5","fv1_NS_p5c9r2_N01",5106,653827,85136,121148,6340,246709,297775,48,9777,"#FEE08B",0.130211814440211,639945678,0.000887734561423326,"SV","#00BFC4","CV1","#8D71FC"
"558","p5","fv1_NS_p5c9r5_B04",5476,563207,86346,112570,6322,296232,274326,43,8152,"#FEE08B",0.153311304724551,639945678,0.000744493858014228,"SV","#00BFC4","SVc","#77CFF4"
"559","p5","fv1_NS_p5c9r7_J05",4310,547620,74339,120166,4278,324120,375051,49,13226,"#FEE08B",0.135749242175231,639945678,0.000738916751455321,"SV","#00BFC4","CV1","#8D71FC"
"560","p6","fv1_NS_p6c10r1_B07",4652,820301,53798,117653,8332,505090,302721,69,19212,"#E6F598",0.0655832432241336,639945678,0.00119619337457499,"CV","#F8766D","Arterial","#F27A81"
"561","p6","fv1_NS_p6c10r3_I08",6071,1172329,74278,216983,8897,581910,383581,93,15882,"#E6F598",0.0633593470774842,639945678,0.00171267034677058,"CV","#F8766D","SVc","#77CFF4"
"562","p6","fv1_NS_p6c10r4_E09",7220,923754,72773,171997,10222,424277,278996,67,6707,"#E6F598",0.0787796318067364,639945678,0.00132784004305087,"CV","#F8766D","CV2","#F69BEB"
"563","p6","fv1_NS_p6c10r5_P09",6532,583916,45653,96815,5206,311737,154521,30,5288,"#E6F598",0.0781841908767699,639945678,0.000840333626045964,"CV","#F8766D","CV1","#8D71FC"
"564","p6","fv1_NS_p6c10r6_L10",7511,966233,97116,175811,10801,416228,309892,63,4258,"#E6F598",0.100509918415123,639945678,0.00135605410198347,"CV","#F8766D","CV1","#8D71FC"
"565","p6","fv1_NS_p6c10r8_D12",6158,737907,62540,140480,5899,404834,264350,59,8982,"#E6F598",0.084753227710267,639945678,0.00105412023611007,"CV","#F8766D","SVc","#77CFF4"
"566","p6","fv1_NS_p6c11r1_C07",6725,1102847,101945,196951,11104,345514,353421,74,7841,"#E6F598",0.092438026308273,639945678,0.00156133228384481,"CV","#F8766D","CV1","#8D71FC"
"567","p6","fv1_NS_p6c11r3_J08",6444,828415,70686,136197,8922,293998,206016,75,7215,"#E6F598",0.0853267987663188,639945678,0.00118250796416797,"CV","#F8766D","CV2","#F69BEB"
"568","p6","fv1_NS_p6c11r5_A10",4564,346746,42281,78280,3204,186349,190578,26,6513,"#E6F598",0.12193651837368,639945678,0.000475504459567788,"CV","#F8766D","CV1","#8D71FC"
"569","p6","fv1_NS_p6c11r6_M10",5499,757614,55449,144483,9104,404417,307953,52,10374,"#E6F598",0.073188985420016,639945678,0.00109591075898796,"CV","#F8766D","CV1","#8D71FC"
"570","p6","fv1_NS_p6c11r7_I11",4872,606534,55658,121408,4019,394740,290959,44,11062,"#E6F598",0.0917640231215398,639945678,0.000859986862125295,"CV","#F8766D","CV2","#F69BEB"
"571","p6","fv1_NS_p6c11r8_E12",5887,893512,71918,143556,6324,438336,341841,58,9752,"#E6F598",0.0804891260553859,639945678,0.00128204003495103,"CV","#F8766D","CV1","#8D71FC"
"572","p6","fv1_NS_p6c12r1_D07",6723,979858,82953,190561,9815,480963,287764,83,7587,"#E6F598",0.0846581851656056,639945678,0.00139937376898525,"CV","#F8766D","CV2","#F69BEB"
"573","p6","fv1_NS_p6c12r2_P07",6151,1099446,83663,186614,10026,516229,375600,87,11432,"#E6F598",0.076095597237154,639945678,0.0015845450615749,"CV","#F8766D","CV2","#F69BEB"
"574","p6","fv1_NS_p6c12r3_K08",6285,931136,70794,158470,8129,585921,356045,77,12962,"#E6F598",0.0760297099457007,639945678,0.00134241804475288,"CV","#F8766D","CV2","#F69BEB"
"575","p6","fv1_NS_p6c12r4_G09",5995,969325,83694,166901,8955,443229,301833,60,8154,"#E6F598",0.0863425579655946,639945678,0.00138180527622911,"CV","#F8766D","Arterial","#F27A81"
"576","p6","fv1_NS_p6c12r6_N10",7217,776252,71735,145096,8375,377563,249186,57,4936,"#E6F598",0.0924120002267305,639945678,0.00109955901240455,"CV","#F8766D","CV1","#8D71FC"
"577","p6","fv1_NS_p6c12r7_J11",6733,874130,84454,170406,10550,439862,317632,56,6998,"#E6F598",0.0966149199775777,639945678,0.00123227679086824,"CV","#F8766D","CV1","#8D71FC"
"578","p6","fv1_NS_p6c1r3_A08",5648,522855,41745,90192,4793,209873,140555,30,7229,"#E6F598",0.0798404911495539,639945678,0.000751175967217965,"CV","#F8766D","Arterial","#F27A81"
"579","p6","fv1_NS_p6c1r4_L08",5846,964397,70996,183843,11438,593624,350523,79,12719,"#E6F598",0.0736169855360396,639945678,0.00139392920389725,"CV","#F8766D","CV1","#8D71FC"
"580","p6","fv1_NS_p6c1r7_O10",6517,832063,90541,145787,7155,381141,295675,48,6521,"#E6F598",0.108815077704453,639945678,0.00115721006893266,"CV","#F8766D","Arterial","#F27A81"
"581","p6","fv1_NS_p6c2r2_F07",7084,1014354,97809,177746,10711,411564,285341,71,6650,"#E6F598",0.0964249167450417,639945678,0.00142994172043409,"CV","#F8766D","CV1","#8D71FC"
"582","p6","fv1_NS_p6c2r3_B08",6105,1139313,87316,192406,10323,553890,396567,63,11794,"#E6F598",0.0766391676387437,639945678,0.00164093320168501,"CV","#F8766D","CV1","#8D71FC"
"583","p6","fv1_NS_p6c2r4_M08",5974,1006688,68781,167826,9496,441844,331006,70,11681,"#E6F598",0.0683240487618805,639945678,0.00146327552128678,"CV","#F8766D","Arterial","#F27A81"
"584","p6","fv1_NS_p6c2r6_D10",6192,944357,96502,179193,7330,480059,318081,65,11980,"#E6F598",0.102188049646479,639945678,0.00132290893171871,"CV","#F8766D","CV2","#F69BEB"
"585","p6","fv1_NS_p6c2r8_L11",5226,841910,96165,130617,8047,433868,331696,52,12731,"#E6F598",0.114222422824292,639945678,0.00116377126834732,"CV","#F8766D","CV1","#8D71FC"
"586","p6","fv1_NS_p6c3r2_G07",5983,1016539,75969,198691,7571,572947,387738,79,9999,"#E6F598",0.0747329910608447,639945678,0.00146741149853524,"CV","#F8766D","CV1","#8D71FC"
"587","p6","fv1_NS_p6c3r4_N08",6171,616953,56734,112959,6272,244251,176181,41,5912,"#E6F598",0.0919583825672296,639945678,0.000874565268809913,"CV","#F8766D","CV1","#8D71FC"
"588","p6","fv1_NS_p6c3r5_J09",6795,699437,78363,131586,6812,372813,214653,61,6880,"#E6F598",0.112037252819053,639945678,0.000969440515049103,"CV","#F8766D","CV2","#F69BEB"
"589","p6","fv1_NS_p6c3r7_A11",4695,847654,92609,146105,8404,449579,357606,44,19599,"#E6F598",0.109253303824438,639945678,0.00117826117962649,"CV","#F8766D","SVc","#77CFF4"
"590","p6","fv1_NS_p6c3r8_M11",6517,582157,64969,99322,5634,215617,163465,48,4061,"#E6F598",0.111600478908611,639945678,0.000807435200697593,"CV","#F8766D","CV1","#8D71FC"
"591","p6","fv1_NS_p6c4r1_L06",6507,985724,69597,184598,9179,434555,398096,68,9762,"#E6F598",0.0706049563569518,639945678,0.00142934648522586,"CV","#F8766D","CV1","#8D71FC"
"592","p6","fv1_NS_p6c4r2_H07",6952,989548,84198,192186,9442,444514,357378,51,6852,"#E6F598",0.0850873328024512,639945678,0.00141253013505538,"CV","#F8766D","SVc","#77CFF4"
"593","p6","fv1_NS_p6c4r3_D08",6333,1029893,88564,196667,11066,446874,341230,75,9029,"#E6F598",0.0859933993142977,639945678,0.00146856726355049,"CV","#F8766D","CV1","#8D71FC"
"594","p6","fv1_NS_p6c4r4_O08",7312,714734,71307,131148,7371,291591,213317,50,3434,"#E6F598",0.0997671861139949,639945678,0.00100431295447256,"CV","#F8766D","CV1","#8D71FC"
"595","p6","fv1_NS_p6c4r5_K09",7118,935824,96577,166869,8829,447035,258451,66,6551,"#E6F598",0.103199960676366,639945678,0.00130950638894189,"CV","#F8766D","CV1","#8D71FC"
"596","p6","fv1_NS_p6c4r7_B11",6501,862935,100671,157012,7698,341443,285410,54,7522,"#E6F598",0.116661162196457,639945678,0.0011895206103073,"CV","#F8766D","CV2","#F69BEB"
"597","p6","fv1_NS_p6c4r8_N11",5999,431418,46802,80954,4399,161049,118490,27,3695,"#E6F598",0.108484115173683,639945678,0.000600605148382671,"CV","#F8766D","CV1","#8D71FC"
"598","p6","fv1_NS_p6c5r1_M06",3796,193888,15153,48202,1296,249007,143204,22,5870,"#E6F598",0.0781533668922264,639945678,0.000279209988775064,"CV","#F8766D","CV1","#8D71FC"
"599","p6","fv1_NS_p6c5r2_I07",5204,328572,29549,64963,3012,187766,185492,17,4216,"#E6F598",0.0899315827276822,639945678,0.000467020235536131,"CV","#F8766D","CV1","#8D71FC"
"600","p6","fv1_NS_p6c5r3_E08",6438,826238,63705,155113,7686,330319,234414,61,6861,"#E6F598",0.0771024813673542,639945678,0.00119000976213668,"CV","#F8766D","CV2","#F69BEB"
"601","p6","fv1_NS_p6c5r4_P08",6394,773628,62091,155670,9291,397531,288559,48,6085,"#E6F598",0.080259504568087,639945678,0.00111051787551208,"CV","#F8766D","CV1","#8D71FC"
"602","p6","fv1_NS_p6c5r6_G10",6783,1016324,117852,197064,9675,468599,398197,69,5641,"#E6F598",0.115959083914185,639945678,0.00140174314540242,"CV","#F8766D","CV1","#8D71FC"
"603","p6","fv1_NS_p6c5r7_C11",6746,1035931,120989,211147,9082,577866,375670,79,9445,"#E6F598",0.116792527687655,639945678,0.00142738653572538,"CV","#F8766D","CV1","#8D71FC"
"604","p6","fv1_NS_p6c6r1_N06",4885,1107485,89640,209228,9019,562738,436289,67,18446,"#E6F598",0.0809401481735644,639945678,0.00158772434422372,"CV","#F8766D","CV2","#F69BEB"
"605","p6","fv1_NS_p6c6r4_A09",5911,870416,67708,158272,9255,435353,242605,75,10085,"#E6F598",0.0777880921306594,639945678,0.00125261424440026,"CV","#F8766D","CV1","#8D71FC"
"606","p6","fv1_NS_p6c6r6_H10",6087,763359,77961,140661,8021,259231,252152,48,8140,"#E6F598",0.102128880382625,639945678,0.00106973564094104,"CV","#F8766D","CV1","#8D71FC"
"607","p6","fv1_NS_p6c6r7_D11",4785,802551,87118,161162,5823,552947,330018,70,17901,"#E6F598",0.10855135686081,639945678,0.00111652749186353,"CV","#F8766D","CV1","#8D71FC"
"608","p6","fv1_NS_p6c7r1_O06",6400,769180,60338,142749,9203,319101,224536,56,5925,"#E6F598",0.0784445773421046,639945678,0.00110631966186747,"CV","#F8766D","CV1","#8D71FC"
"609","p6","fv1_NS_p6c7r2_K07",6179,546263,51501,120380,6312,283617,155194,48,5697,"#E6F598",0.0942787631598699,639945678,0.00077246498760708,"CV","#F8766D","CV1","#8D71FC"
"610","p6","fv1_NS_p6c7r5_M09",5946,849987,66918,177219,7094,692055,340137,78,13312,"#E6F598",0.0787282629028444,639945678,0.00122200067119227,"CV","#F8766D","CV1","#8D71FC"
"611","p6","fv1_NS_p6c7r6_I10",6575,541387,61210,94307,5126,187377,141430,39,3864,"#E6F598",0.113061451420149,639945678,0.000749701484062726,"CV","#F8766D","CV1","#8D71FC"
"612","p6","fv1_NS_p6c7r7_E11",5785,942320,84544,171843,8677,452640,336137,65,11064,"#E6F598",0.0897189914254181,639945678,0.0013383948438358,"CV","#F8766D","CV1","#8D71FC"
"613","p6","fv1_NS_p6c7r8_A12",6563,746613,80384,136261,7050,298904,203318,48,5440,"#E6F598",0.107664881270484,639945678,0.00103984916406707,"CV","#F8766D","CV2","#F69BEB"
"614","p6","fv1_NS_p6c8r2_L07",6202,964193,78755,169412,8258,368461,288201,58,10774,"#E6F598",0.0816797052042485,639945678,0.001381509562701,"CV","#F8766D","CV2","#F69BEB"
"615","p6","fv1_NS_p6c8r3_G08",6620,1152200,92275,215742,10043,527811,369234,89,10516,"#E6F598",0.0800859225828849,639945678,0.00165326957175982,"CV","#F8766D","CV1","#8D71FC"
"616","p6","fv1_NS_p6c8r4_C09",6345,962313,79922,194814,10037,427379,300121,64,8814,"#E6F598",0.0830519799690953,639945678,0.00137676371272555,"CV","#F8766D","CV1","#8D71FC"
"617","p6","fv1_NS_p6c8r5_N09",6386,846651,75195,153150,7691,572415,305960,72,8662,"#E6F598",0.0888146355464058,639945678,0.00120389326925996,"CV","#F8766D","CV2","#F69BEB"
"618","p6","fv1_NS_p6c8r6_J10",4741,846279,63473,137547,5806,567204,350582,83,20555,"#E6F598",0.0750024519100675,639945678,0.0012215835136502,"CV","#F8766D","Arterial","#F27A81"
"619","p6","fv1_NS_p6c8r7_F11",5718,933524,71749,155726,7277,526180,345840,81,12336,"#E6F598",0.0768582275335181,639945678,0.0013446503018113,"CV","#F8766D","Arterial","#F27A81"
"620","p6","fv1_NS_p6c9r2_M07",5775,443989,33747,79199,5089,183811,115317,19,4772,"#E6F598",0.0760086398536901,639945678,0.000640608311091251,"CV","#F8766D","CV1","#8D71FC"
"621","p6","fv1_NS_p6c9r3_H08",5365,555949,43193,110882,5250,464232,221085,49,10548,"#E6F598",0.0776923782577179,639945678,0.000800540598623334,"CV","#F8766D","SVc","#77CFF4"
"622","p6","fv1_NS_p6c9r4_D09",6069,1204375,86922,189109,13157,571802,408406,89,11229,"#E6F598",0.0721718733783083,639945678,0.0017428578914096,"CV","#F8766D","CV1","#8D71FC"
"623","p6","fv1_NS_p6c9r5_O09",6260,651946,53861,119727,6595,366465,191582,41,5984,"#E6F598",0.0826157381132793,639945678,0.00093362727360724,"CV","#F8766D","CV1","#8D71FC"
"624","p6","fv1_NS_p6c9r7_G11",6316,1043463,95883,190352,9732,437583,311381,81,11806,"#E6F598",0.0918892188798261,639945678,0.00147828174737474,"CV","#F8766D","SVc","#77CFF4"
"625","p6","fv1_NS_p6c9r8_C12",5063,970881,82878,191613,10921,215320,313872,64,12328,"#E6F598",0.0853637057476663,639945678,0.00138549380128028,"CV","#F8766D","CV1","#8D71FC"
"626","p7","fv1_NS_p7c10r3_J13",5435,733074,91290,110799,6806,320228,250708,49,13956,"#ABDDA4",0.12453040211493,639945678,0.00100170330017246,"CV","#F8766D","CV1","#8D71FC"
"627","p7","fv1_NS_p7c10r5_N14",5956,838777,97520,155945,6594,460075,340408,63,11682,"#ABDDA4",0.116264513690766,639945678,0.00115677507587719,"CV","#F8766D","CV1","#8D71FC"
"628","p7","fv1_NS_p7c10r8_K16",6384,872946,126242,158295,8055,260843,274259,57,8880,"#ABDDA4",0.14461604726982,639945678,0.001165218401737,"CV","#F8766D","CV1","#8D71FC"
"629","p7","fv1_NS_p7c11r1_L12",6263,738886,88821,135294,6821,328317,261168,40,7736,"#ABDDA4",0.120209342171864,639945678,0.00101462901926552,"CV","#F8766D","CV1","#8D71FC"
"630","p7","fv1_NS_p7c11r2_C13",6469,784038,94220,135959,7586,294121,242369,74,7143,"#ABDDA4",0.120172746729113,639945678,0.00107660108874741,"CV","#F8766D","CV1","#8D71FC"
"631","p7","fv1_NS_p7c11r5_O14",5293,678253,88861,128847,4900,473193,342513,41,15925,"#ABDDA4",0.131014532925029,639945678,0.000920005201799357,"CV","#F8766D","CV1","#8D71FC"
"632","p7","fv1_NS_p7c11r7_P15",6633,819885,111440,154634,6014,469791,304272,82,8593,"#ABDDA4",0.135921501186142,639945678,0.00110560794839543,"CV","#F8766D","CV1","#8D71FC"
"633","p7","fv1_NS_p7c11r8_L16",5401,1135012,127939,210151,8889,523594,525422,68,17156,"#ABDDA4",0.112720394145613,639945678,0.00157085693905135,"CV","#F8766D","CV1","#8D71FC"
"634","p7","fv1_NS_p7c12r1_M12",5275,466635,46183,99999,3508,319542,192142,43,9052,"#ABDDA4",0.0989702872694933,639945678,0.000656524005878567,"CV","#F8766D","CV1","#8D71FC"
"635","p7","fv1_NS_p7c12r2_D13",5948,1035653,113982,180541,9891,387317,332145,63,11386,"#ABDDA4",0.110058098610249,639945678,0.00143788061167627,"CV","#F8766D","CV1","#8D71FC"
"636","p7","fv1_NS_p7c12r6_G15",6366,720484,86798,131605,6798,270075,248113,46,8338,"#ABDDA4",0.120471793960726,639945678,0.000989091964796462,"CV","#F8766D","CV2","#F69BEB"
"637","p7","fv1_NS_p7c12r7_A16",6113,1225420,132620,235072,10836,604467,542099,90,17296,"#ABDDA4",0.108224119077541,639945678,0.00170433527840808,"CV","#F8766D","CV1","#8D71FC"
"638","p7","fv1_NS_p7c1r5_F14",5679,822136,126705,137796,7816,212061,241820,62,14242,"#ABDDA4",0.154116837116973,639945678,0.00108528476022118,"CV","#F8766D","CV1","#8D71FC"
"639","p7","fv1_NS_p7c1r6_A15",5226,828320,151258,151721,7083,261662,276975,53,13762,"#ABDDA4",0.182608170755264,639945678,0.00105660882161673,"CV","#F8766D","CV1","#8D71FC"
"640","p7","fv1_NS_p7c1r7_H15",4485,401360,95354,74328,2803,162073,149554,28,10179,"#ABDDA4",0.237577237392864,639945678,0.000477867652423081,"CV","#F8766D","CV2","#F69BEB"
"641","p7","fv1_NS_p7c2r8_C16",4677,235379,35070,50780,1376,142232,318340,15,5511,"#ABDDA4",0.148993750504506,639945678,0.00031289160068726,"CV","#F8766D","SVc","#77CFF4"
"642","p7","fv1_NS_p7c3r1_G12",6577,708568,84720,143909,7804,303461,202940,41,6636,"#ABDDA4",0.119565094669813,639945678,0.000973756971164641,"CV","#F8766D","CV1","#8D71FC"
"643","p7","fv1_NS_p7c3r3_F13",6378,849481,117908,150840,8044,321404,278170,73,8095,"#ABDDA4",0.138800043791444,639945678,0.00114164994549171,"CV","#F8766D","CV1","#8D71FC"
